Source,Section,Title,Date,URL
indiatimes.com,city,800kg of stale beef seized in Chennai,08-08-2024,https://timesofindia.indiatimes.com/city/chennai/800kg-of-stale-beef-seized-in-chennai/articleshow/112381870.cms
indiatimes.com,city,Spurious Sumul ghee seized,08-08-2024,https://timesofindia.indiatimes.com/city/surat/spurious-sumul-ghee-seized-in-surat/articleshow/112359014.cms
indiatimes.com,indian-spices-not-banned-in-singapore-and-hong-kong-govt,Indian spices not banned in Singapore and Hong Kong: Govt,07-08-2024,https://timesofindia.indiatimes.com/india/indian-spices-not-banned-in-singapore-and-hong-kong-govt/articleshow/112334804.cms
newindianexpress.com,cities,Health crisis at Asha Kiran escalates: 19 more residents hospitalised amid ongoing investigation,07-08-2024,https://www.newindianexpress.com/cities/delhi/2024/Aug/07/health-crisis-at-asha-kiran-escalates-19-more-residents-hospitalised-amid-ongoing-investigation
indiatimes.com,city,"Illegal Gas Filling Centre Raided, 16 LPG Cylinders Seized",07-08-2024,https://timesofindia.indiatimes.com/city/indore/illegal-gas-filling-centre-raided-16-lpg-cylinders-seized/articleshow/112330960.cms
newindianexpress.com,nation,"Indian spices not banned by Singapore, Hong Kong; only specific batches with ethylene oxide recalled",06-08-2024,https://www.newindianexpress.com/nation/2024/Aug/06/indian-spices-not-banned-by-singapore-hong-kong-only-specific-batches-with-ethylene-oxide-recalled
thehindu.com,cities,"17 of the 104 tested pani puri samples unsafe for consumption, say food safety officials",06-08-2024,https://www.thehindu.com/news/cities/chennai/17-pani-puri-samples-of-the-104-lifted-for-analysis-turn-out-to-be-unsafe-for-consumption/article68492866.ece
indiatimes.com,city,Milk Adulteration Fraud Busted in Beed by FDA,05-08-2024,https://timesofindia.indiatimes.com/city/aurangabad/milk-adulteration-fraud-busted-in-beed-by-fda/articleshow/112273756.cms
thehindu.com,cities,Food safety officials uncover hygiene violations at dairy stores in Koti area of Hyderabad,05-08-2024,https://www.thehindu.com/news/cities/Hyderabad/food-safety-officials-uncover-hygiene-violations-at-dairy-stores-in-koti-area-of-hyderabad/article68487434.ece
newindianexpress.com,states,"Over 761 shops selling illegal tobacco products sealed in TN, Rs 1.3 crore collected in fines",05-08-2024,https://www.newindianexpress.com/states/tamil-nadu/2024/Aug/05/over-761-shops-selling-illegal-tobacco-products-sealed-in-tn-rs-13-crore-collected-in-fines
thehindu.com,education,Seven must-have skills for a student of Culinary Arts,04-08-2024,https://www.thehindu.com/education/seven-must-have-skills-for-a-student-of-culinary-arts/article68460037.ece
newindianexpress.com,cities,Hyderabad: Rat faeces found in food racks in hotel near airport,04-08-2024,https://www.newindianexpress.com/cities/hyderabad/2024/Aug/04/hyderabad-rat-faeces-found-in-food-racks-in-hotel-near-airport
thehindu.com,cities,Hygiene violations flagged at Shamshabad restaurants,03-08-2024,https://www.thehindu.com/news/cities/Hyderabad/hygiene-violations-flagged-at-shamshabad-restaurants/article68480551.ece
newindianexpress.com,states,"Temple vendors caught buying food from alm-seekers, selling back to devotees in Tamil Nadu",04-08-2024,https://www.newindianexpress.com/states/tamil-nadu/2024/Aug/04/temple-vendors-caught-buying-food-from-alm-seekers-selling-back-to-devotees
indiatimes.com,city,Rajasthan leads in food sample collection for adulteration testing,02-08-2024,https://timesofindia.indiatimes.com/city/jaipur/rajasthan-leads-in-food-sample-collection-for-adulteration-testing/articleshow/112208670.cms
newindianexpress.com,cities,"BJP MLAs, workers protest against Kerehalli's 'torture' in Bengaluru",01-08-2024,https://www.newindianexpress.com/cities/bengaluru/2024/Aug/01/bjp-mlas-workers-protest-against-kerehallis-torture-in-bengaluru
thehindu.com,cities,"Bengaluru Dog Meat Controversy: Sheep, not dog meat, says lab report of consignment seized in Bengaluru railway station",31-07-2024,https://www.thehindu.com/news/cities/bangalore/sheep-not-dog-meat-says-lab-report-proving-cow-vigilante-puneeth-kerehalli-made-false-claim-about-consignment-sent-by-train-from-rajasthan-to-bengaluru/article68468331.ece
indiatimes.com,city,Sta: Parents Of Underage Drivers To Face Action,31-07-2024,https://timesofindia.indiatimes.com/city/cuttack/sta-parents-of-underage-drivers-to-face-action/articleshow/112151005.cms
thehindu.com,national,"18,554 cases of Excise offences registered in Telangana, 8,182 persons arrested between January to June 2024",30-07-2024,https://www.thehindu.com/news/national/telangana/18554-cases-of-excise-offences-registered-in-telangana-8182-persons-arrested-between-january-to-june-2024/article68463823.ece
newindianexpress.com,cities,"FSSAI to test samples, verify licenses of 90 parcels of meat seized from Bengaluru central railway station",28-07-2024,https://www.newindianexpress.com/cities/bengaluru/2024/Jul/28/fssai-to-test-samples-verify-licenses-of-90-parcels-of-meat-seized-from-bengaluru-central-railway-station
thehindu.com,cities,"Illicit import of arecanut up in last three financial years, says Union government",28-07-2024,https://www.thehindu.com/news/cities/Mangalore/illicit-import-of-arecanut-up-in-last-three-financial-years-says-union-government/article68456988.ece
thehindu.com,cities,FSSAI monitoring ‘illicit supply’ of meat to Bengaluru via trains,28-07-2024,https://www.thehindu.com/news/cities/bangalore/fssai-monitoring-illicit-supply-of-meat-to-bengaluru-via-trains/article68453677.ece
newindianexpress.com,cities,Police seize 90 cartons of suspected stale dog meat at Bengaluru railway station,27-07-2024,https://www.newindianexpress.com/cities/bengaluru/2024/Jul/27/police-seize-90-cartons-of-suspected-stale-dog-meat-at-bengaluru-railway-station
indiatimes.com,2700kg-dog-meat-seized-at-bengaluru-station-its-goat-meat-say-officials,"2,700kg dog meat seized at Bengaluru station? It's goat meat, say officials",28-07-2024,https://timesofindia.indiatimes.com/india/2700kg-dog-meat-seized-at-bengaluru-station-its-goat-meat-say-officials/articleshow/112071646.cms
hindustantimes.com,world-news,"Boar's Head recalls over 200,000 pounds of deli meats due to possible Listeria contamination",27-07-2024,https://www.hindustantimes.com/world-news/us-news/boars-head-recalls-over-200-000-pounds-deli-meats-due-to-possible-listeria-contamination-101722051126495.html
indiatimes.com,blogs,Navigating climate extremes: The imperative for holistic strategies in India’s climate and energy policies,26-07-2024,https://timesofindia.indiatimes.com/blogs/the-write-wing/navigating-climate-extremes-the-imperative-for-holistic-strategies-in-indias-climate-and-energy-policies/
thehindu.com,national,70 unauthorised water plants seized in Vizianagaram district,26-07-2024,https://www.thehindu.com/news/national/andhra-pradesh/70-unauthorised-water-plants-seized-in-vizianagaram-district/article68449569.ece
indianexpress.com,explained,What to know about the Listeria outbreaks in the US and Canada,25-07-2024,https://indianexpress.com/article/explained/explained-health/2024-listeria-outbreaks-us-canada-explained-9474916/
hindustantimes.com,trending,MP woman finds four dentures in chocolate she got at a birthday party: ‘I felt something crunchy’,23-07-2024,https://www.hindustantimes.com/trending/mp-woman-finds-four-dentures-in-chocolate-she-got-at-a-birthday-party-i-felt-something-crunchy-101721725085244.html
thehindu.com,national,"Pesticide residues detected in 31 vegetable, fruit samples tested under ‘Safe to Eat’ project",22-07-2024,https://www.thehindu.com/news/national/kerala/pesticide-residues-detected-in-31-vegetable-fruit-samples-tested-under-safe-to-eat-project/article68433137.ece
indiatimes.com,city,Roadside Paani Puris Safety Concerns,23-07-2024,https://timesofindia.indiatimes.com/city/chennai/roadside-paani-puris-safety-concerns/articleshow/111939594.cms
newindianexpress.com,states,Six food outlets closed and 68 fined in two-day crackdown in Kochi,22-07-2024,https://www.newindianexpress.com/states/kerala/2024/Jul/22/six-food-outlets-closed-and-68-fined-in-two-day-crackdown-in-kochi
thehindu.com,cities,Two buildings in Coimbatore sealed for selling banned tobacco products,21-07-2024,https://www.thehindu.com/news/cities/Coimbatore/two-buildings-in-coimbatore-sealed-for-selling-banned-tobacco-products/article68429024.ece
newindianexpress.com,states,Andhra Pradesh: Over 100 students of residential school in Naidupeta fall ill,16-07-2024,https://www.newindianexpress.com/states/andhra-pradesh/2024/Jul/16/andhra-pradesh-over-100-students-of-residential-school-in-naidupeta-fall-ill
indiatimes.com,city,"Adulterated ginger, garlic paste seized",14-07-2024,https://timesofindia.indiatimes.com/city/hyderabad/adulterated-ginger-garlic-paste-seized/articleshow/111722217.cms
indiatimes.com,city,FDA seizes 314kg of adulterated paneer from Sinnar unit,13-07-2024,https://timesofindia.indiatimes.com/city/nashik/fda-seizes-314kg-of-adulterated-paneer-from-sinnar-unit/articleshow/111702070.cms
indiatimes.com,city,Cholera outbreak at Karunya Mission Special School hostel in Thiruvananthapuram | Thiruvananthapuram News,12-07-2024,https://timesofindia.indiatimes.com/city/thiruvananthapuram/cholera-outbreak-at-karunya-mission-special-school-hostel-in-thiruvananthapuram/articleshow/111673554.cms
indiatimes.com,city,IPS officers involved in PDS rice diversion,12-07-2024,https://timesofindia.indiatimes.com/city/amaravati/ips-officers-involved-in-pds-rice-diversion/articleshow/111672986.cms
indiatimes.com,city,Cholera Outbreak at Sree Karunya Mission Hostel in Neyyattinkara | Thiruvananthapuram News,11-07-2024,https://timesofindia.indiatimes.com/city/thiruvananthapuram/cholera-outbreak-at-sree-karunya-mission-hostel-in-neyyattinkara/articleshow/111645894.cms
hindustantimes.com,world-news,More than 2000 pounds of frozen chicken products recalled over Listeria risk in US,10-07-2024,https://www.hindustantimes.com/world-news/us-news/more-than-2000-pounds-of-frozen-chicken-products-recalled-over-listeria-risk-in-us-101720623675716.html
thehindu.com,cities,Illegal transportation and unauthorised sale of banned tobacco substances persist notwithstanding drives,10-07-2024,https://www.thehindu.com/news/cities/Tiruchirapalli/illegal-transportation-and-unauthorised-sale-of-banned-tobacco-substances-persist-notwithstanding-drives/article68389965.ece
indiatimes.com,world,"Canadian agencies recall several Silk, Great Value products for potential Listeria contamination",10-07-2024,https://timesofindia.indiatimes.com/world/rest-of-world/canadian-agencies-recall-several-silk-great-value-products-for-potential-listeria-contamination/articleshow/111631896.cms
indiatimes.com,world,"USDA recalls over 2,000 pounds of frozen chicken products over listeria concerns",10-07-2024,https://timesofindia.indiatimes.com/world/us/usda-recalls-over-2000-pounds-of-frozen-chicken-products-over-listeria-risks/articleshow/111630324.cms
indiatimes.com,world,"Food safety scandal: Fuel tanker trucks used to transport cooking oil in China, suggests report",10-07-2024,https://timesofindia.indiatimes.com/world/china/food-safety-scandal-fuel-tanker-trucks-used-to-transport-cooking-oil-in-china-suggests-report/articleshow/111628414.cms
newindianexpress.com,states,36kg of African catfish seized from three shops in Tamil Nadu's Nammakal,09-07-2024,https://www.newindianexpress.com/states/tamil-nadu/2024/Jul/09/36kg-of-african-catfish-seized-from-three-shops-in-tamil-nadus-nammakal
indiatimes.com,city,"6 youths arrested for posting ganja reel, made to create drug abuse awareness video",07-07-2024,https://timesofindia.indiatimes.com/city/madurai/6-youths-arrested-for-posting-ganja-reel-made-to-create-drug-abuse-awareness-video/articleshow/111546127.cms
indiatimes.com,city,Food Safety Officials Inspect Panipuri Stalls in Coimbatore District,07-07-2024,https://timesofindia.indiatimes.com/city/coimbatore/food-safety-officials-inspect-panipuri-stalls-in-coimbatore-district/articleshow/111546646.cms
indiatimes.com,city,"Unhygienic mushrooms, chilli chicken with excessive colouring seized from Coimbatore food stalls",06-07-2024,https://timesofindia.indiatimes.com/city/coimbatore/unhygienic-mushrooms-chilli-chicken-with-excessive-colouring-seized-from-coimbatore-food-stalls/articleshow/111539506.cms
newindianexpress.com,states,FSSAI licence of KFC unit suspended over use of magnesium silicate-synthetic,06-07-2024,https://www.newindianexpress.com/states/tamil-nadu/2024/Jul/06/fssai-licence-of-kfc-unit-suspended-over-use-of-magnesium-silicate-synthetic
indianexpress.com,cities,Delhi High Court asks duo to remove social media posts alleging centipede in Amul ice cream tub,05-07-2024,https://indianexpress.com/article/cities/delhi/high-court-asks-duo-remove-social-media-posts-centipede-amul-ice-cream-tub-9435473/
thehindu.com,cities,Delhi HC orders woman to remove post about dead insect in Amul Ice Cream tub,06-07-2024,https://www.thehindu.com/news/cities/Delhi/delhi-hc-orders-woman-to-remove-post-about-dead-insect-in-amul-ice-cream-tub/article68371048.ece
thehindu.com,national,KFC India claims chicken safe as per FSSAI norms,06-07-2024,https://www.thehindu.com/news/national/tamil-nadu/kfc-india-claims-chicken-safe-as-per-fssai-norms/article68371793.ece
newindianexpress.com,cities,Delhi HC directs removal of social media post that claimed centipede found in Amul ice cream tub,05-07-2024,https://www.newindianexpress.com/cities/delhi/2024/Jul/05/delhi-hc-directs-removal-of-social-media-post-that-claimed-centipede-found-in-amul-ice-cream-tub-2
thehindu.com,cities,"Over 1,000 kg of banned tobacco substances seized in Perambalur, destroyed",05-07-2024,https://www.thehindu.com/news/cities/Tiruchirapalli/over-1000-kg-of-banned-tobacco-substances-seized-in-perambalur-destroyed/article68370277.ece
indiatimes.com,city,Delhi HC directs removal of social media post that claimed centipede found in Amul ice cream tub,05-07-2024,https://timesofindia.indiatimes.com/city/delhi/delhi-hc-directs-removal-of-social-media-post-that-claimed-centipede-found-in-amul-ice-cream-tub/articleshow/111511052.cms
hindustantimes.com,india-news,Delhi HC directs removal of social media post that claimed centipede found in Amul ice cream tub,05-07-2024,https://www.hindustantimes.com/india-news/delhi-hc-directs-removal-of-social-media-post-that-claimed-centipede-found-in-amul-ice-cream-tub-101720164288341.html
thehindu.com,cities,Food safety officials flag hygiene violations at restaurants in Hyderabad’s Tolichowki,05-07-2024,https://www.thehindu.com/news/cities/Hyderabad/food-safety-officials-flag-hygiene-violations-at-restaurants-in-hyderabads-tolichowki/article68367706.ece
